,datetime_utc,_conds,_dewptm,_fog,_heatindexm,_hum,_pressurem,_tempm,_vism,_wdird,_wdire,_wspdm,Date,year,month,day,hour
32175,2002-01-31 05:30:00,Smoke,2.0,0,26.86643836,37.0,1021.0,17.0,2.0,310.0,NW,11.1,2002-01-31 05:30:00,2002.0,1.0,31.0,5.0
32250,2002-02-03 08:30:00,Haze,1.0,0,26.86073059,27.0,1016.0,21.0,3.5,300.0,WNW,29.6,2002-02-03 08:30:00,2002.0,2.0,3.0,8.0
32296,2002-02-05 07:30:00,Smoke,4.0,0,26.85722983,35.0,1015.0,20.0,3.0,120.0,ESE,11.1,2002-02-05 07:30:00,2002.0,2.0,5.0,7.0
32506,2002-02-14 05:30:00,Partly Cloudy,6.0,0,26.8412481,48.0,1020.0,17.0,2.0,290.0,WNW,14.8,2002-02-14 05:30:00,2002.0,2.0,14.0,5.0
32574,2002-02-17 02:30:00,Smoke,11.0,0,26.83607306,77.0,1016.0,15.0,0.9,110.0,ESE,5.6,2002-02-17 02:30:00,2002.0,2.0,17.0,2.0
32919,2002-03-03 19:30:00,Shallow Fog,8.0,1,26.80981735,72.0,1014.0,13.0,0.8,270.0,West,7.4,2002-03-03 19:30:00,2002.0,3.0,3.0,19.0
32927,2002-03-04 03:30:00,Shallow Fog,7.0,1,26.80920852,59.0,1014.0,15.0,1.1,270.0,West,11.1,2002-03-04 03:30:00,2002.0,3.0,4.0,3.0
32973,2002-03-06 02:30:00,Haze,4.0,0,26.80570776,48.0,1014.0,15.0,3.0,260.0,West,7.4,2002-03-06 02:30:00,2002.0,3.0,6.0,2.0
33118,2002-03-12 06:30:00,Smoke,7.0,0,29.0,28.0,1016.0,27.0,3.0,310.0,NW,18.5,2002-03-12 06:30:00,2002.0,3.0,12.0,6.0
33146,2002-03-13 11:30:00,Haze,5.0,0,29.0,22.0,1013.0,29.0,4.0,360.0,North,13.0,2002-03-13 11:30:00,2002.0,3.0,13.0,11.0
33379,2002-03-23 09:30:00,Partly Cloudy,10.0,0,29.03333333,24.0,1005.0,33.0,6.0,340.0,NNW,11.1,2002-03-23 09:30:00,2002.0,3.0,23.0,9.0
33751,2002-04-08 02:30:00,Haze,14.0,0,28.09090909,57.0,1011.0,23.0,2.2,250.0,WSW,9.3,2002-04-08 02:30:00,2002.0,4.0,8.0,2.0
33758,2002-04-08 09:30:00,Partly Cloudy,10.0,0,27.66153846,22.0,1009.0,35.0,6.0,300.0,WNW,9.3,2002-04-08 09:30:00,2002.0,4.0,8.0,9.0
33770,2002-04-08 21:30:00,Haze,11.0,0,27.08,44.0,1008.0,24.0,2.5,270.0,West,14.8,2002-04-08 21:30:00,2002.0,4.0,8.0,21.0
33791,2002-04-09 18:30:00,Haze,11.0,0,27.26666667,39.0,1008.0,26.0,2.2,0.0,North,0.0,2002-04-09 18:30:00,2002.0,4.0,9.0,18.0
33994,2002-04-18 08:30:00,Haze,10.0,0,36.26818182,18.0,1004.0,38.0,4.5,270.0,West,25.9,2002-04-18 08:30:00,2002.0,4.0,18.0,8.0
34069,2002-04-22 02:30:00,Haze,6.0,0,39.79090909,21.0,1004.0,31.0,3.0,260.0,West,11.1,2002-04-22 02:30:00,2002.0,4.0,22.0,2.0
34149,2002-04-25 11:30:00,Scattered Clouds,3.0,0,33.15,10.0,998.0,40.0,2.2,270.0,West,18.5,2002-04-25 11:30:00,2002.0,4.0,25.0,11.0
34376,2002-05-05 01:30:00,Smoke,10.0,0,30.02857143,30.0,1004.0,29.0,1.2,270.0,West,7.4,2002-05-05 01:30:00,2002.0,5.0,5.0,1.0
34688,2002-05-18 10:30:00,Widespread Dust,7.0,0,56.75555556,9.0,990.0,47.0,2.0,280.0,West,22.2,2002-05-18 10:30:00,2002.0,5.0,18.0,10.0
34807,2002-05-23 17:30:00,Scattered Clouds,10.0,0,36.275,19.0,1003.0,37.0,2.5,130.0,SE,5.6,2002-05-23 17:30:00,2002.0,5.0,23.0,17.0
34887,2002-05-27 03:30:00,Haze,22.0,0,34.4,58.0,1001.0,31.0,2.0,130.0,SE,5.6,2002-05-27 03:30:00,2002.0,5.0,27.0,3.0
34901,2002-05-27 17:30:00,Thunderstorms and Rain,19.0,0,28.8,73.0,1004.0,24.0,1.1,30.0,NNE,22.2,2002-05-27 17:30:00,2002.0,5.0,27.0,17.0
35015,2002-06-01 12:30:00,Haze,22.0,0,33.2,62.0,1003.0,30.0,3.0,20.0,NNE,9.3,2002-06-01 12:30:00,2002.0,6.0,1.0,12.0
35591,2002-06-25 22:30:00,Haze,24.0,0,36.4,66.0,1001.0,31.0,3.5,90.0,East,18.5,2002-06-25 22:30:00,2002.0,6.0,25.0,22.0
35717,2002-07-01 08:30:00,Scattered Clouds,23.0,0,48.4,36.0,997.0,41.0,2.6,290.0,WNW,18.5,2002-07-01 08:30:00,2002.0,7.0,1.0,8.0
35781,2002-07-04 02:30:00,Haze,23.0,0,37.8,55.0,999.0,33.0,3.0,230.0,SW,11.1,2002-07-04 02:30:00,2002.0,7.0,4.0,2.0
35933,2002-07-10 11:30:00,Scattered Clouds,15.0,0,40.4,23.0,996.0,40.0,3.0,290.0,WNW,20.4,2002-07-10 11:30:00,2002.0,7.0,10.0,11.0
35960,2002-07-11 15:30:00,Haze,20.0,0,40.1,37.0,996.0,37.0,2.0,290.0,WNW,7.4,2002-07-11 15:30:00,2002.0,7.0,11.0,15.0
35962,2002-07-11 17:30:00,Haze,21.0,0,39.5,41.0,997.0,36.0,2.0,0.0,North,0.0,2002-07-11 17:30:00,2002.0,7.0,11.0,17.0
35972,2002-07-12 03:30:00,Haze,21.0,0,38.5,44.0,999.5,35.0,3.0,0.0,North,24.05,2002-07-12 03:30:00,2002.0,7.0,12.0,3.0
35994,2002-07-13 02:30:00,Scattered Clouds,20.0,0,36.5,44.0,1001.0,34.0,2.8,270.0,West,22.2,2002-07-13 02:30:00,2002.0,7.0,13.0,2.0
36171,2002-07-20 15:30:00,Haze,25.0,0,37.6,70.0,998.0,31.0,2.5,100.0,East,5.6,2002-07-20 15:30:00,2002.0,7.0,20.0,15.0
36214,2002-07-22 10:30:00,Widespread Dust,18.0,0,39.8,31.0,996.0,38.0,3.0,260.0,West,18.5,2002-07-22 10:30:00,2002.0,7.0,22.0,10.0
36263,2002-07-24 12:30:00,Widespread Dust,20.0,0,40.1,37.0,998.0,37.0,2.3,270.0,West,16.7,2002-07-24 12:30:00,2002.0,7.0,24.0,12.0
36509,2002-08-03 21:30:00,Haze,25.0,0,34.5,79.0,999.0,29.0,3.5,120.0,ESE,16.7,2002-08-03 21:30:00,2002.0,8.0,3.0,21.0
36545,2002-08-05 09:30:00,Haze,24.0,0,41.9,53.0,999.0,35.0,3.0,90.0,East,14.8,2002-08-05 09:30:00,2002.0,8.0,5.0,9.0
36554,2002-08-05 18:30:00,Haze,26.0,0,39.2,75.0,999.0,31.0,2.2,110.0,ESE,9.3,2002-08-05 18:30:00,2002.0,8.0,5.0,18.0
36795,2002-08-16 05:30:00,Haze,26.0,0,41.8,66.0,1000.0,33.0,2.5,340.0,NNW,13.0,2002-08-16 05:30:00,2002.0,8.0,16.0,5.0
36875,2002-08-19 13:30:00,Haze,25.0,0,43.2,56.0,999.0,35.0,3.75,50.0,NE,3.7,2002-08-19 13:30:00,2002.0,8.0,19.0,13.0
37016,2002-08-27 12:30:00,Haze,26.0,0,35.6,84.0,1004.0,29.0,5.0,290.0,WNW,11.1,2002-08-27 12:30:00,2002.0,8.0,27.0,12.0
37271,2002-09-09 04:30:00,Haze,23.0,0,34.1,66.0,1006.0,30.0,1.7,350.0,North,5.6,2002-09-09 04:30:00,2002.0,9.0,9.0,4.0
37350,2002-09-12 12:30:00,Light Rain,24.0,0,29.85,94.0,1004.0,25.0,1.2,0.0,North,0.0,2002-09-12 12:30:00,2002.0,9.0,12.0,12.0
37380,2002-09-13 17:30:00,Scattered Clouds,22.0,0,30.0375,83.0,1008.0,25.0,2.0,120.0,ESE,11.1,2002-09-13 17:30:00,2002.0,9.0,13.0,17.0
37406,2002-09-14 19:30:00,Haze,25.0,0,32.7,84.0,1007.0,28.0,2.2,0.0,North,0.0,2002-09-14 19:30:00,2002.0,9.0,14.0,19.0
37416,2002-09-15 05:30:00,Haze,23.0,0,34.1,66.0,1009.0,30.0,2.75,0.0,North,6.5,2002-09-15 05:30:00,2002.0,9.0,15.0,5.0
37867,2002-10-04 09:30:00,Haze,11.0,0,35.9,20.0,1008.0,38.0,3.5,0.0,North,0.0,2002-10-04 09:30:00,2002.0,10.0,4.0,9.0
37906,2002-10-06 00:30:00,Smoke,19.0,0,28.0,78.0,1011.0,23.0,2.0,140.0,SE,3.7,2002-10-06 00:30:00,2002.0,10.0,6.0,0.0
37945,2002-10-07 16:30:00,Smoke,20.0,0,29.7,62.0,1012.0,28.0,1.75,0.0,North,7.4,2002-10-07 16:30:00,2002.0,10.0,7.0,16.0
37987,2002-10-09 10:30:00,Haze,17.0,0,33.4,38.0,1012.0,33.0,5.0,100.0,East,11.1,2002-10-09 10:30:00,2002.0,10.0,9.0,10.0
38061,2002-10-12 14:30:00,Thunderstorm,13.0,0,32.67333333,47.0,1010.0,25.0,1.5,70.0,ENE,40.7,2002-10-12 14:30:00,2002.0,10.0,12.0,14.0
38083,2002-10-13 13:30:00,Haze,18.0,0,27.9,58.0,1010.0,27.0,3.0,70.0,ENE,3.7,2002-10-13 13:30:00,2002.0,10.0,13.0,13.0
38103,2002-10-14 09:30:00,Haze,17.0,0,32.3,40.0,1009.0,32.0,5.0,130.0,SE,7.4,2002-10-14 09:30:00,2002.0,10.0,14.0,9.0
38188,2002-10-17 21:30:00,Smoke,17.5,0,29.51538462,67.5,1007.666667,24.0,1.2,140.0,SE,5.6,2002-10-17 21:30:00,2002.0,10.0,17.0,21.0
38304,2002-10-22 19:30:00,Smoke,14.0,0,27.3875,57.0,1012.0,23.0,2.0,0.0,North,0.0,2002-10-22 19:30:00,2002.0,10.0,22.0,19.0
38348,2002-10-24 16:30:00,Smoke,13.0,0,27.75882353,47.0,1014.0,25.0,0.8,320.0,NW,16.7,2002-10-24 16:30:00,2002.0,10.0,24.0,16.0
38386,2002-10-26 06:30:00,Smoke,12.0,0,29.0,33.0,1015.0,30.0,3.0,330.0,NNW,13.0,2002-10-26 06:30:00,2002.0,10.0,26.0,6.0
38736,2002-11-10 01:30:00,Smoke,14.5,0,27.525,82.5,1015.0,17.5,0.7,0.0,North,0.0,2002-11-10 01:30:00,2002.0,11.0,10.0,1.0
38834,2002-11-14 07:30:00,Smoke,11.0,0,27.64788732,39.0,1013.0,26.0,3.5,250.0,WSW,14.8,2002-11-14 07:30:00,2002.0,11.0,14.0,7.0
38882,2002-11-16 08:30:00,Haze,9.0,0,27.74929577,29.0,1014.0,29.0,4.5,310.0,NW,14.8,2002-11-16 08:30:00,2002.0,11.0,16.0,8.0
38908,2002-11-17 09:30:00,Haze,11.0,0,27.775,33.0,1013.0,29.0,4.0,340.0,NNW,13.0,2002-11-17 09:30:00,2002.0,11.0,17.0,9.0
38950,2002-11-19 03:30:00,Smoke,8.0,0,27.48095238,46.0,1014.0,20.0,2.2,270.0,West,3.7,2002-11-19 03:30:00,2002.0,11.0,19.0,3.0
39007,2002-11-21 13:30:00,Smoke,8.0,0,27.42666667,41.0,1015.0,22.0,2.0,0.0,North,0.0,2002-11-21 13:30:00,2002.0,11.0,21.0,13.0
39171,2002-11-28 13:30:00,Smoke,4.0,0,27.27047619,37.0,1016.0,19.0,2.0,0.0,North,0.0,2002-11-28 13:30:00,2002.0,11.0,28.0,13.0
39217,2002-11-30 11:30:00,Smoke,6.0,0,27.22666667,33.0,1013.0,23.0,2.2,300.0,WNW,5.6,2002-11-30 11:30:00,2002.0,11.0,30.0,11.0
39237,2002-12-01 07:30:00,Smoke,6.0,0,27.20761905,31.0,1015.0,24.0,2.6,340.0,NNW,14.8,2002-12-01 07:30:00,2002.0,12.0,1.0,7.0
39315,2002-12-04 12:30:00,Smoke,6.0,0,27.13333333,43.0,1015.0,19.0,1.3,0.0,North,0.0,2002-12-04 12:30:00,2002.0,12.0,4.0,12.0
39534,2002-12-13 19:30:00,Smoke,7.0,0,26.9247619,67.0,1019.0,13.0,1.0,250.0,WSW,3.7,2002-12-13 19:30:00,2002.0,12.0,13.0,19.0
39561,2002-12-14 23:30:00,Smoke,5.0,0,26.89904762,62.0,1016.0,12.0,1.3,240.0,WSW,5.6,2002-12-14 23:30:00,2002.0,12.0,14.0,23.0
39668,2002-12-19 10:30:00,Smoke,11.0,0,26.9,39.0,1009.0,26.0,1.5,70.0,ENE,11.1,2002-12-19 10:30:00,2002.0,12.0,19.0,10.0
39859,2002-12-27 08:30:00,Smoke,10.0,0,26.833556599999998,56.0,1015.0,19.0,2.5,290.0,WNW,14.8,2002-12-27 08:30:00,2002.0,12.0,27.0,8.0
39896,2002-12-29 00:30:00,Clear,5.0,0,26.84099129,87.0,1015.0,7.0,1.166666667,0.0,North,0.0,2002-12-29 00:30:00,2002.0,12.0,29.0,0.0
39934,2002-12-30 15:30:00,Smoke,8.0,0,26.84862693,77.0,1015.0,12.0,1.0,90.0,East,14.8,2002-12-30 15:30:00,2002.0,12.0,30.0,15.0
40008,2003-01-02 17:30:00,Fog,9.0,1,26.86349632,88.0,1022.0,11.0,0.3,50.0,NE,7.4,2003-01-02 17:30:00,2003.0,1.0,2.0,17.0
40121,2003-01-09 08:30:00,Smoke,6.0,0,26.88620228,55.0,1019.0,15.0,1.5,220.0,SW,3.7,2003-01-09 08:30:00,2003.0,1.0,9.0,8.0
40284,2003-01-16 04:30:00,Fog,6.0,1,26.91895512,100.0,1023.0,6.0,0.11666666699999999,270.0,West,3.7,2003-01-16 04:30:00,2003.0,1.0,16.0,4.0
40373,2003-01-19 23:30:00,Fog,6.0,1,26.93683858,100.0,1018.0,6.0,0.0,0.0,North,2.775,2003-01-19 23:30:00,2003.0,1.0,19.0,23.0
40446,2003-01-23 03:30:00,Shallow Fog,9.0,1,26.95150703,88.0,1013.0,11.0,0.7,0.0,North,0.0,2003-01-23 03:30:00,2003.0,1.0,23.0,3.0
40517,2003-01-26 02:30:00,Shallow Fog,10.0,1,26.96577361,94.0,1017.0,11.0,0.4,0.0,North,0.0,2003-01-26 02:30:00,2003.0,1.0,26.0,2.0
40532,2003-01-26 17:30:00,Smoke,12.0,0,26.96878768,72.0,1015.0,17.0,0.9,0.0,North,0.0,2003-01-26 17:30:00,2003.0,1.0,26.0,17.0
40646,2003-01-31 12:30:00,Light Rain,14.0,0,26.99169457,100.0,1010.0,14.0,1.0,70.0,ENE,13.0,2003-01-31 12:30:00,2003.0,1.0,31.0,12.0
40689,2003-02-03 09:21:00,Smoke,10.0,0,27.0003349,56.0,1019.0,19.0,3.0,250.0,WSW,11.1,2003-02-03 09:21:00,2003.0,2.0,3.0,9.0
40884,2003-02-11 16:30:00,Smoke,7.0,0,27.03951775,63.0,1016.0,14.0,1.5,0.0,North,0.0,2003-02-11 16:30:00,2003.0,2.0,11.0,16.0
41003,2003-02-16 16:30:00,Haze,13.0,0,27.06342934,64.0,1015.0,20.0,1.8,60.0,ENE,18.5,2003-02-16 16:30:00,2003.0,2.0,16.0,16.0
41006,2003-02-16 19:30:00,Haze,13.0,0,27.06403215,68.0,1013.0,19.0,2.2,60.0,ENE,18.5,2003-02-16 19:30:00,2003.0,2.0,16.0,19.0
41013,2003-02-17 02:30:00,Haze,12.0,0,27.06543871,60.0,1013.0,20.0,2.5,80.0,East,24.1,2003-02-17 02:30:00,2003.0,2.0,17.0,2.0
41029,2003-02-17 18:30:00,Haze,15.0,0,27.06865372,78.0,1011.0,19.0,1.7,110.0,ESE,18.5,2003-02-17 18:30:00,2003.0,2.0,17.0,18.0
41191,2003-02-24 15:30:00,Haze,16.0,0,26.8,69.0,1014.0,22.0,1.6,320.0,NW,7.4,2003-02-24 15:30:00,2003.0,2.0,24.0,15.0
41211,2003-02-25 12:30:00,Haze,14.0,0,26.815,50.0,1010.0,25.0,4.5,280.0,West,14.8,2003-02-25 12:30:00,2003.0,2.0,25.0,12.0
41501,2003-03-09 18:30:00,Haze,11.0,0,28.43333333,56.0,1012.0,20.0,2.5,100.0,East,14.8,2003-03-09 18:30:00,2003.0,3.0,9.0,18.0
41503,2003-03-09 20:30:00,Haze,9.0,0,28.41162791,52.0,1012.0,19.0,2.5,90.0,East,18.5,2003-03-09 20:30:00,2003.0,3.0,9.0,20.0
41539,2003-03-11 08:30:00,Haze,9.0,0,28.02093023,36.0,1010.0,25.0,3.0,270.0,West,9.3,2003-03-11 08:30:00,2003.0,3.0,11.0,8.0
41586,2003-03-13 07:30:00,Smoke,11.0,0,27.51085271,37.0,1015.0,27.0,2.2,50.0,NE,9.3,2003-03-13 07:30:00,2003.0,3.0,13.0,7.0
41594,2003-03-13 15:30:00,Smoke,12.0,0,27.5,53.0,1016.0,22.0,2.0,0.0,North,0.0,2003-03-13 15:30:00,2003.0,3.0,13.0,15.0
41616,2003-03-14 13:30:00,Haze,14.0,0,27.5,60.0,1012.0,22.0,3.0,260.0,West,7.4,2003-03-14 13:30:00,2003.0,3.0,14.0,13.0
41753,2003-03-20 07:30:00,Clear,10.0,0,27.504761900000002,29.0,1011.0,30.0,6.0,290.0,WNW,27.8,2003-03-20 07:30:00,2003.0,3.0,20.0,7.0
41774,2003-03-21 06:30:00,Haze,10.0,0,28.63333333,29.0,1012.0,30.0,5.0,280.0,West,11.1,2003-03-21 06:30:00,2003.0,3.0,21.0,6.0
41935,2003-03-28 01:30:00,Smoke,15.0,0,27.67272727,68.0,1010.0,21.0,1.4,0.0,North,0.0,2003-03-28 01:30:00,2003.0,3.0,28.0,1.0
42015,2003-03-31 09:30:00,Haze,10.0,0,30.62,24.0,1008.0,33.0,5.0,280.0,West,31.5,2003-03-31 09:30:00,2003.0,3.0,31.0,9.0
42022,2003-03-31 16:30:00,Haze,14.0,0,27.1,45.0,1010.0,27.0,4.0,310.0,NW,22.2,2003-03-31 16:30:00,2003.0,3.0,31.0,16.0
42164,2003-04-06 13:30:00,Haze,3.0,0,34.31558442,17.0,1011.0,31.0,5.0,310.0,NW,14.8,2003-04-06 13:30:00,2003.0,4.0,6.0,13.0
42482,2003-04-20 00:30:00,Clear,10.0,0,27.02857143,39.0,1005.0,25.0,2.4,50.0,NE,9.3,2003-04-20 00:30:00,2003.0,4.0,20.0,0.0
42496,2003-04-20 14:30:00,Haze,5.0,0,31.412,17.0,1005.0,33.0,2.4,50.0,NE,3.7,2003-04-20 14:30:00,2003.0,4.0,20.0,14.0
42546,2003-04-22 19:30:00,Haze,7.0,0,37.24315789,26.0,1007.0,28.0,2.0,240.0,WSW,5.6,2003-04-22 19:30:00,2003.0,4.0,22.0,19.0
42578,2003-04-24 02:30:00,Haze,7.0,0,38.79263158,23.0,1007.0,30.0,3.0,210.0,SSW,7.4,2003-04-24 02:30:00,2003.0,4.0,24.0,2.0
42719,2003-04-30 04:30:00,Clear,13.0,0,33.0,28.0,1011.0,34.0,3.5,130.0,SE,24.1,2003-04-30 04:30:00,2003.0,4.0,30.0,4.0
42752,2003-05-01 10:30:00,Widespread Dust,13.0,0,39.4,20.0,1001.0,40.0,5.0,110.0,ESE,20.4,2003-05-01 10:30:00,2003.0,5.0,1.0,10.0
42780,2003-05-02 14:30:00,Partly Cloudy,4.0,0,41.44977169,11.0,996.0,40.0,1.6,230.0,SW,5.6,2003-05-02 14:30:00,2003.0,5.0,2.0,14.0
42923,2003-05-08 14:30:00,Clear,2.0,0,38.38082192,12.0,1006.0,35.0,2.4,30.0,NNE,9.3,2003-05-08 14:30:00,2003.0,5.0,8.0,14.0
43056,2003-05-13 09:00:00,Widespread Dust,20.0,0,40.1,37.0,1003.0,37.0,3.0,120.0,ESE,29.6,2003-05-13 09:00:00,2003.0,5.0,13.0,9.0
43307,2003-05-21 18:30:00,Scattered Clouds,11.0,0,36.21,21.0,1001.0,37.0,3.0,200.0,SSW,14.8,2003-05-21 18:30:00,2003.0,5.0,21.0,18.0
43358,2003-05-23 06:00:00,Light Rain,20.0,0,31.63636364,74.0,1009.0,25.0,3.0,170.0,South,11.1,2003-05-23 06:00:00,2003.0,5.0,23.0,6.0
43375,2003-05-23 16:00:00,Haze,21.0,0,33.7,55.0,1005.0,31.0,2.833333333,0.0,North,10.2,2003-05-23 16:00:00,2003.0,5.0,23.0,16.0
43424,2003-05-24 19:30:00,Haze,21.0,0,31.3,62.0,1004.0,29.0,2.5,280.0,West,5.6,2003-05-24 19:30:00,2003.0,5.0,24.0,19.0
43525,2003-05-27 03:00:00,Clear,15.0,0,32.6,34.0,1003.0,33.0,2.8,270.0,West,24.1,2003-05-27 03:00:00,2003.0,5.0,27.0,3.0
43543,2003-05-27 12:00:00,Scattered Clouds,9.0,0,37.78461538,14.0,999.0,41.0,4.0,340.0,NNW,29.6,2003-05-27 12:00:00,2003.0,5.0,27.0,12.0
43571,2003-05-28 03:00:00,Clear,13.0,0,35.0,25.0,1002.0,36.0,3.0,270.0,West,22.2,2003-05-28 03:00:00,2003.0,5.0,28.0,3.0
44127,2003-06-10 10:30:00,Widespread Dust,11.0,0,43.55,14.0,994.0,44.0,2.0,270.0,West,14.8,2003-06-10 10:30:00,2003.0,6.0,10.0,10.0
44505,2003-06-19 00:00:00,Haze,24.0,0,33.5,74.0,999.0,29.0,2.6,100.0,East,7.4,2003-06-19 00:00:00,2003.0,6.0,19.0,0.0
44509,2003-06-19 02:00:00,Haze,24.0,0,35.0,70.0,1000.0,30.0,2.4,80.0,East,14.8,2003-06-19 02:00:00,2003.0,6.0,19.0,2.0
44592,2003-06-20 22:30:00,Haze,26.0,0,35.6,84.0,995.0,29.0,2.8,130.0,SE,9.3,2003-06-20 22:30:00,2003.0,6.0,20.0,22.0
44619,2003-06-21 13:00:00,Haze,24.0,0,37.7,62.0,994.0,32.0,4.0,130.0,SE,11.1,2003-06-21 13:00:00,2003.0,6.0,21.0,13.0
44690,2003-06-23 03:30:00,Haze,25.0,0,34.5,79.0,1000.0,29.0,2.5,110.0,ESE,5.6,2003-06-23 03:30:00,2003.0,6.0,23.0,3.0
44702,2003-06-23 10:30:00,Haze,25.0,0,40.6,63.0,997.0,33.0,2.5,170.0,South,9.3,2003-06-23 10:30:00,2003.0,6.0,23.0,10.0
44706,2003-06-23 12:30:00,Haze,26.0,0,41.8,66.0,997.0,33.0,2.2,310.0,NW,7.4,2003-06-23 12:30:00,2003.0,6.0,23.0,12.0
44753,2003-06-24 16:00:00,Haze,24.0,0,36.4,66.0,999.0,31.0,3.5,130.0,SE,14.8,2003-06-24 16:00:00,2003.0,6.0,24.0,16.0
44845,2003-06-26 19:30:00,Haze,25.0,0,39.0,66.0,998.0,32.0,2.8,0.0,North,0.0,2003-06-26 19:30:00,2003.0,6.0,26.0,19.0
44971,2003-06-29 15:30:00,Haze,24.0,0,36.4,66.0,995.0,31.0,3.5,0.0,North,0.0,2003-06-29 15:30:00,2003.0,6.0,29.0,15.0
45198,2003-07-04 20:30:00,Haze,24.0,0,35.0,70.0,1001.0,30.0,3.5,180.0,South,18.5,2003-07-04 20:30:00,2003.0,7.0,4.0,20.0
45230,2003-07-05 14:30:00,Haze,26.0,0,39.2,75.0,1002.0,31.0,3.5,130.0,SE,13.0,2003-07-05 14:30:00,2003.0,7.0,5.0,14.0
45262,2003-07-06 08:30:00,Haze,25.0,0,34.5,79.0,1003.0,29.0,3.5,120.0,ESE,18.5,2003-07-06 08:30:00,2003.0,7.0,6.0,8.0
45399,2003-07-09 09:30:00,Heavy Rain,25.0,0,39.68,94.0,999.0,26.0,0.8,270.0,West,3.7,2003-07-09 09:30:00,2003.0,7.0,9.0,9.0
45405,2003-07-09 12:30:00,Haze,25.0,0,32.7,84.0,999.0,28.0,2.8,90.0,East,14.8,2003-07-09 12:30:00,2003.0,7.0,9.0,12.0
45470,2003-07-10 23:30:00,Light Rain,23.0,0,30.715999999999998,89.0,997.0,25.0,2.5,160.0,SSE,20.4,2003-07-10 23:30:00,2003.0,7.0,10.0,23.0
45486,2003-07-11 08:00:00,Light Rain,26.0,0,35.65,84.0,995.0,29.0,2.4,150.0,SSE,7.4,2003-07-11 08:00:00,2003.0,7.0,11.0,8.0
45510,2003-07-11 22:30:00,Haze,25.0,0,30.29230769,100.0,996.0,25.0,1.2,80.0,East,5.6,2003-07-11 22:30:00,2003.0,7.0,11.0,22.0
45520,2003-07-12 03:30:00,Haze,24.0,0,30.1,84.0,998.0,27.0,2.2,100.0,East,18.5,2003-07-12 03:30:00,2003.0,7.0,12.0,3.0
45567,2003-07-13 04:30:00,Haze,25.0,0,34.5,79.0,1001.0,29.0,3.0,130.0,SE,14.8,2003-07-13 04:30:00,2003.0,7.0,13.0,4.0
45716,2003-07-16 16:30:00,Haze,27.0,0,40.5,79.0,1003.0,31.0,3.5,110.0,ESE,7.4,2003-07-16 16:30:00,2003.0,7.0,16.0,16.0
45909,2003-07-21 06:00:00,Rain,26.0,0,31.1,100.0,1005.0,26.0,2.5,0.0,North,0.0,2003-07-21 06:00:00,2003.0,7.0,21.0,6.0
46107,2003-07-25 17:00:00,Haze,25.0,0,39.0,66.0,997.0,32.0,4.0,0.0,North,0.0,2003-07-25 17:00:00,2003.0,7.0,25.0,17.0
46122,2003-07-26 01:00:00,Mostly Cloudy,27.0,0,36.8,89.0,998.0,29.0,2.6,120.0,ESE,14.8,2003-07-26 01:00:00,2003.0,7.0,26.0,1.0
46373,2003-07-31 20:00:00,Haze,25.0,0,32.7,84.0,1002.0,28.0,3.0,0.0,North,0.0,2003-07-31 20:00:00,2003.0,7.0,31.0,20.0
46561,2003-08-05 03:30:00,Scattered Clouds,29.0,0,44.3,89.0,1005.0,31.0,1.3,0.0,North,0.0,2003-08-05 03:30:00,2003.0,8.0,5.0,3.0
46693,2003-08-08 03:00:00,Haze,27.0,0,43.9,71.0,1002.0,33.0,3.0,320.0,NW,5.6,2003-08-08 03:00:00,2003.0,8.0,8.0,3.0
46766,2003-08-09 17:30:00,Drizzle,24.0,0,30.1,84.0,1002.0,27.0,3.0,320.0,NW,22.2,2003-08-09 17:30:00,2003.0,8.0,9.0,17.0
46767,2003-08-09 18:00:00,Drizzle,25.0,0,30.6,89.0,1002.0,27.0,3.5,310.0,NW,18.5,2003-08-09 18:00:00,2003.0,8.0,9.0,18.0
46847,2003-08-11 12:30:00,Haze,27.0,0,43.9,71.0,1000.0,33.0,4.0,330.0,NNW,5.6,2003-08-11 12:30:00,2003.0,8.0,11.0,12.0
